ensembl_id,gene_age,gene_Interval
WBGene00011620,9,0-19
WBGene00010203,9,0-19
WBGene00045511,9,0-19
WBGene00044205,9,0-19
WBGene00010679,9,0-19
WBGene00077616,9,0-19
WBGene00219326,120,60-181
WBGene00012525,9,0-19
WBGene00010752,9,0-19
WBGene00219308,9,0-19
WBGene00235081,120,60-181
WBGene00235339,9,0-19
WBGene00012314,9,0-19
WBGene00077622,9,0-19
WBGene00044195,9,0-19
WBGene00044181,9,0-19
WBGene00013616,9,0-19
WBGene00013305,9,0-19
WBGene00013619,9,0-19
WBGene00077624,9,0-19
WBGene00013628,9,0-19
WBGene00013472,9,0-19
WBGene00009914,9,0-19
WBGene00009907,9,0-19
WBGene00009913,9,0-19
WBGene00009909,9,0-19
WBGene00050894,9,0-19
WBGene00045382,9,0-19
WBGene00020817,9,0-19
WBGene00013469,9,0-19
WBGene00219212,9,0-19
WBGene00206504,9,0-19
WBGene00009299,9,0-19
WBGene00007675,9,0-19
WBGene00009841,9,0-19
WBGene00007220,9,0-19
WBGene00009835,9,0-19
WBGene00077495,9,0-19
WBGene00012081,9,0-19
WBGene00050906,9,0-19
WBGene00044212,9,0-19
WBGene00194801,9,0-19
WBGene00189937,9,0-19
WBGene00138715,9,0-19
WBGene00044207,9,0-19
WBGene00008900,9,0-19
WBGene00011213,9,0-19
WBGene00045501,9,0-19
WBGene00011209,9,0-19
WBGene00045506,9,0-19
WBGene00012246,9,0-19
WBGene00189932,9,0-19
WBGene00077640,9,0-19
WBGene00219445,9,0-19
WBGene00077445,9,0-19
WBGene00013063,9,0-19
WBGene00013064,9,0-19
WBGene00013060,9,0-19
WBGene00219446,9,0-19
WBGene00219447,9,0-19
WBGene00045459,9,0-19
WBGene00013351,9,0-19
WBGene00013344,9,0-19
WBGene00050956,9,0-19
WBGene00012249,9,0-19
WBGene00007570,9,0-19
WBGene00050955,9,0-19
WBGene00007571,9,0-19
WBGene00007569,9,0-19
WBGene00011212,9,0-19
WBGene00077692,9,0-19
WBGene00050907,9,0-19
WBGene00013951,9,0-19
WBGene00206508,9,0-19
WBGene00206496,9,0-19
WBGene00219370,9,0-19
WBGene00044215,9,0-19
WBGene00008069,9,0-19
WBGene00271804,120,60-181
WBGene00219452,9,0-19
WBGene00010101,9,0-19
WBGene00008070,9,0-19
WBGene00008066,9,0-19
WBGene00008071,9,0-19
WBGene00010104,9,0-19
WBGene00077663,9,0-19
WBGene00010105,9,0-19
WBGene00044197,9,0-19
WBGene00010107,9,0-19
WBGene00010106,9,0-19
WBGene00013759,9,0-19
WBGene00019186,9,0-19
WBGene00008068,9,0-19
WBGene00008067,9,0-19
WBGene00045412,9,0-19
WBGene00045411,9,0-19
WBGene00019434,9,0-19
WBGene00009202,987,952-1023
WBGene00019424,987,952-1023
WBGene00013383,987,952-1023
WBGene00009203,987,952-1023
WBGene00017262,950,948-952
WBGene00005662,1488,1480-1496
WBGene00022434,1488,1480-1496
WBGene00002987,886,824-948
WBGene00010736,886,824-948
WBGene00003400,886,824-948
WBGene00001680,1292,1105-1480
WBGene00010013,1292,1105-1480
WBGene00000292,1292,1105-1480
WBGene00001410,1292,1105-1480
WBGene00007043,1292,1105-1480
WBGene00018860,987,952-1023
WBGene00017814,1488,1480-1496
WBGene00012317,987,952-1023
WBGene00021846,987,952-1023
WBGene00022762,1488,1480-1496
WBGene00015138,1292,1105-1480
WBGene00016326,1714,1660-1768
WBGene00011966,1714,1660-1768
WBGene00018572,1714,1660-1768
WBGene00001426,1488,1480-1496
WBGene00016872,950,948-952
WBGene00020462,886,824-948
WBGene00000081,1064,1023-1105
WBGene00020189,1064,1023-1105
WBGene00007217,1064,1023-1105
WBGene00021963,1488,1480-1496
WBGene00013364,9,0-19
WBGene00008831,9,0-19
WBGene00003102,886,824-948
WBGene00011058,886,824-948
WBGene00000082,886,824-948
WBGene00000083,886,824-948
WBGene00013025,>4290,>4290
WBGene00003218,>4290,>4290
WBGene00003969,950,948-952
WBGene00001496,987,952-1023
WBGene00003372,987,952-1023
WBGene00007556,1714,1660-1768
WBGene00019166,1488,1480-1496
WBGene00015553,987,952-1023
WBGene00009691,>4290,>4290
WBGene00002026,>4290,>4290
WBGene00009692,>4290,>4290
WBGene00020781,987,952-1023
WBGene00008714,987,952-1023
WBGene00004278,>4290,>4290
WBGene00006913,>4290,>4290
WBGene00016092,810,797-824
WBGene00013601,810,797-824
WBGene00016020,1488,1480-1496
WBGene00021562,1292,1105-1480
WBGene00022159,1292,1105-1480
WBGene00011299,810,797-824
WBGene00012726,810,797-824
WBGene00020097,1064,1023-1105
WBGene00017827,1064,1023-1105
WBGene00003789,1064,1023-1105
WBGene00000220,1064,1023-1105
WBGene00015171,1064,1023-1105
WBGene00004068,950,948-952
WBGene00008750,950,948-952
WBGene00002240,987,952-1023
WBGene00000452,775,753-797
WBGene00000451,775,753-797
WBGene00012037,775,753-797
WBGene00020113,775,753-797
WBGene00077690,775,753-797
WBGene00013093,987,952-1023
WBGene00004700,987,952-1023
WBGene00004025,987,952-1023
WBGene00003161,987,952-1023
WBGene00002275,987,952-1023
WBGene00001650,987,952-1023
WBGene00077712,987,952-1023
WBGene00002213,987,952-1023
WBGene00022059,987,952-1023
WBGene00011559,1714,1660-1768
WBGene00007409,987,952-1023
WBGene00010397,987,952-1023
WBGene00018635,987,952-1023
WBGene00015682,950,948-952
WBGene00015056,950,948-952
WBGene00019647,950,948-952
WBGene00016992,950,948-952
WBGene00014028,>4290,>4290
WBGene00001993,>4290,>4290
WBGene00016046,>4290,>4290
WBGene00004106,987,952-1023
WBGene00020742,1488,1480-1496
WBGene00010061,1488,1480-1496
WBGene00010011,1488,1480-1496
WBGene00000803,>4290,>4290
WBGene00004456,>4290,>4290
WBGene00012139,>4290,>4290
WBGene00005833,9,0-19
WBGene00007726,9,0-19
WBGene00010851,9,0-19
WBGene00007724,9,0-19
WBGene00008944,9,0-19
WBGene00206418,9,0-19
WBGene00195176,9,0-19
WBGene00195177,9,0-19
WBGene00012824,9,0-19
WBGene00045415,9,0-19
WBGene00219302,39,19-60
WBGene00086559,39,19-60
WBGene00045344,9,0-19
WBGene00012836,9,0-19
WBGene00013816,9,0-19
WBGene00007523,9,0-19
WBGene00012250,9,0-19
WBGene00044211,9,0-19
WBGene00013822,9,0-19
WBGene00013832,9,0-19
WBGene00009021,9,0-19
WBGene00012627,9,0-19
WBGene00007081,9,0-19
WBGene00219309,9,0-19
WBGene00009170,9,0-19
WBGene00009169,9,0-19
WBGene00050959,9,0-19
WBGene00009167,9,0-19
WBGene00050892,9,0-19
WBGene00009758,9,0-19
WBGene00009765,9,0-19
WBGene00009762,9,0-19
WBGene00009766,9,0-19
WBGene00043989,9,0-19
WBGene00007076,9,0-19
WBGene00043990,9,0-19
WBGene00007079,9,0-19
WBGene00284848,9,0-19
WBGene00044281,9,0-19
WBGene00194687,9,0-19
WBGene00206478,9,0-19
WBGene00020129,9,0-19
WBGene00020127,9,0-19
WBGene00044558,9,0-19
WBGene00010412,9,0-19
WBGene00022723,9,0-19
WBGene00019350,9,0-19
WBGene00006551,9,0-19
WBGene00006550,9,0-19
WBGene00019991,9,0-19
WBGene00016485,9,0-19
WBGene00001569,9,0-19
WBGene00022292,9,0-19
WBGene00022291,9,0-19
WBGene00017942,9,0-19
WBGene00015321,9,0-19
WBGene00020830,9,0-19
WBGene00004352,9,0-19
WBGene00004351,9,0-19
WBGene00021988,9,0-19
WBGene00004353,9,0-19
WBGene00004354,9,0-19
WBGene00219451,9,0-19
WBGene00020427,9,0-19
WBGene00020426,9,0-19
WBGene00002039,9,0-19
WBGene00219411,9,0-19
WBGene00303425,9,0-19
WBGene00219362,9,0-19
WBGene00219369,9,0-19
WBGene00017177,9,0-19
WBGene00011153,9,0-19
WBGene00011993,9,0-19
WBGene00011152,9,0-19
WBGene00206484,9,0-19
WBGene00016294,9,0-19
WBGene00303081,9,0-19
WBGene00271606,9,0-19
WBGene00003846,9,0-19
WBGene00206360,120,60-181
WBGene00195168,9,0-19
WBGene00044573,9,0-19
WBGene00016895,9,0-19
WBGene00011715,9,0-19
WBGene00018277,9,0-19
WBGene00018276,9,0-19
WBGene00219372,120,60-181
WBGene00016465,9,0-19
WBGene00016464,9,0-19
WBGene00000116,9,0-19
WBGene00016913,9,0-19
WBGene00004004,9,0-19
WBGene00016939,9,0-19
WBGene00303398,120,60-181
WBGene00206475,120,60-181
WBGene00017865,9,0-19
WBGene00016423,9,0-19
WBGene00194670,9,0-19
WBGene00219371,9,0-19
WBGene00044578,9,0-19
WBGene00004273,>4290,>4290
WBGene00019819,>4290,>4290
WBGene00021564,1714,1660-1768
WBGene00001209,1714,1660-1768
WBGene00001592,810,797-824
WBGene00012559,1714,1660-1768
WBGene00001505,1064,1023-1105
WBGene00019803,987,952-1023
WBGene00018948,987,952-1023
WBGene00010644,987,952-1023
WBGene00012466,987,952-1023
WBGene00015564,775,753-797
WBGene00015565,775,753-797
WBGene00004727,775,753-797
WBGene00007108,775,753-797
WBGene00018408,775,753-797
WBGene00001173,1292,1105-1480
WBGene00019006,1292,1105-1480
WBGene00009574,810,797-824
WBGene00012369,810,797-824
WBGene00012830,810,797-824
WBGene00010877,987,952-1023
WBGene00016355,987,952-1023
WBGene00007358,1714,1660-1768
WBGene00018523,987,952-1023
WBGene00010897,1714,1660-1768
WBGene00011662,1064,1023-1105
WBGene00004400,492,241-743
WBGene00000401,987,952-1023
WBGene00045063,987,952-1023
WBGene00006887,987,952-1023
WBGene00010037,987,952-1023
WBGene00006512,1292,1105-1480
WBGene00014250,1488,1480-1496
WBGene00020397,1488,1480-1496
WBGene00010044,1488,1480-1496
WBGene00004359,1064,1023-1105
WBGene00004358,1064,1023-1105
WBGene00010279,1488,1480-1496
WBGene00015867,886,824-948
WBGene00018014,886,824-948
WBGene00020994,886,824-948
WBGene00003566,886,824-948
WBGene00000114,1488,1480-1496
WBGene00004428,>4290,>4290
WBGene00000410,1488,1480-1496
WBGene00016376,1488,1480-1496
WBGene00044689,1488,1480-1496
WBGene00011532,1488,1480-1496
WBGene00009455,1488,1480-1496
WBGene00006941,987,952-1023
WBGene00006428,810,797-824
WBGene00019289,886,824-948
WBGene00006504,886,824-948
WBGene00015131,120,60-181
WBGene00020207,1292,1105-1480
WBGene00004474,>4290,>4290
WBGene00006615,950,948-952
WBGene00002062,>4290,>4290
WBGene00016716,950,948-952
WBGene00013123,>4290,>4290
WBGene00007959,>4290,>4290
WBGene00006324,987,952-1023
WBGene00004895,987,952-1023
WBGene00015282,987,952-1023
WBGene00012353,1488,1480-1496
WBGene00013082,987,952-1023
WBGene00013967,987,952-1023
WBGene00004147,987,952-1023
WBGene00015035,775,753-797
WBGene00018477,775,753-797
WBGene00017034,775,753-797
WBGene00010403,775,753-797
WBGene00018478,775,753-797
WBGene00018480,775,753-797
WBGene00018479,775,753-797
WBGene00000963,775,753-797
WBGene00000964,775,753-797
WBGene00009557,1488,1480-1496
WBGene00002696,1488,1480-1496
WBGene00021046,1292,1105-1480
WBGene00008283,9,0-19
WBGene00004856,748,743-753
WBGene00008455,>4290,>4290
WBGene00022078,>4290,>4290
WBGene00004886,>4290,>4290
WBGene00004031,1488,1480-1496
WBGene00015001,1488,1480-1496
WBGene00009477,1292,1105-1480
WBGene00002957,1292,1105-1480
WBGene00012140,775,753-797
WBGene00010019,775,753-797
WBGene00016029,987,952-1023
WBGene00012204,1714,1660-1768
WBGene00010094,1714,1660-1768
WBGene00010478,1714,1660-1768
WBGene00012298,987,952-1023
WBGene00022296,987,952-1023
WBGene00008531,987,952-1023
WBGene00010908,987,952-1023
WBGene00017621,120,60-181
WBGene00021957,120,60-181
WBGene00017850,120,60-181
WBGene00017330,120,60-181
WBGene00006163,120,60-181
WBGene00017317,120,60-181
WBGene00001563,120,60-181
WBGene00015462,492,241-743
WBGene00015466,492,241-743
WBGene00015460,120,60-181
WBGene00017616,120,60-181
WBGene00016361,120,60-181
WBGene00019202,120,60-181
WBGene00020554,120,60-181
WBGene00006147,120,60-181
WBGene00006145,120,60-181
WBGene00006144,120,60-181
WBGene00013450,120,60-181
WBGene00013613,39,19-60
WBGene00014118,39,19-60
WBGene00014121,39,19-60
WBGene00014116,39,19-60
WBGene00006056,120,60-181
WBGene00017851,120,60-181
WBGene00007856,120,60-181
WBGene00007857,120,60-181
WBGene00007855,120,60-181
WBGene00009346,120,60-181
WBGene00010137,120,60-181
WBGene00002994,120,60-181
WBGene00008508,120,60-181
WBGene00012481,120,60-181
WBGene00009744,120,60-181
WBGene00009114,120,60-181
WBGene00013717,120,60-181
WBGene00013723,120,60-181
WBGene00077685,120,60-181
WBGene00013725,120,60-181
WBGene00003742,120,60-181
WBGene00010327,492,241-743
WBGene00010328,120,60-181
WBGene00044792,120,60-181
WBGene00009121,492,241-743
WBGene00008651,39,19-60
WBGene00012136,39,19-60
WBGene00009145,39,19-60
WBGene00011968,39,19-60
WBGene00007723,39,19-60
WBGene00008051,39,19-60
WBGene00008054,39,19-60
WBGene00008050,120,60-181
WBGene00005150,120,60-181
WBGene00010501,492,241-743
WBGene00011508,492,241-743
WBGene00019462,492,241-743
WBGene00022047,492,241-743
WBGene00020299,492,241-743
WBGene00019300,987,952-1023
WBGene00015698,987,952-1023
WBGene00009216,987,952-1023
WBGene00016586,120,60-181
WBGene00012705,120,60-181
WBGene00008967,120,60-181
WBGene00007090,120,60-181
WBGene00007088,120,60-181
WBGene00007093,120,60-181
WBGene00011741,120,60-181
WBGene00011742,120,60-181
WBGene00014009,492,241-743
WBGene00004971,492,241-743
WBGene00018316,120,60-181
WBGene00021155,120,60-181
WBGene00021161,120,60-181
WBGene00018117,120,60-181
WBGene00014997,120,60-181
WBGene00006103,120,60-181
WBGene00050915,120,60-181
WBGene00012398,120,60-181
WBGene00077491,120,60-181
WBGene00011577,120,60-181
WBGene00008244,120,60-181
WBGene00008245,120,60-181
WBGene00007786,950,948-952
WBGene00007785,950,948-952
WBGene00011570,39,19-60
WBGene00044204,39,19-60
WBGene00008246,39,19-60
WBGene00007234,39,19-60
WBGene00007722,39,19-60
WBGene00050940,39,19-60
WBGene00007717,120,60-181
WBGene00011324,120,60-181
WBGene00011323,120,60-181
WBGene00011319,120,60-181
WBGene00001701,120,60-181
WBGene00001852,120,60-181
WBGene00011927,120,60-181
WBGene00016433,120,60-181
WBGene00020419,950,948-952
WBGene00020415,950,948-952
WBGene00050899,39,19-60
WBGene00019048,39,19-60
WBGene00009223,39,19-60
WBGene00044188,39,19-60
WBGene00005080,120,60-181
WBGene00019490,120,60-181
WBGene00019491,120,60-181
WBGene00016714,120,60-181
WBGene00013651,120,60-181
WBGene00015947,120,60-181
WBGene00015948,120,60-181
WBGene00018462,120,60-181
WBGene00018465,950,948-952
WBGene00018466,950,948-952
WBGene00016532,950,948-952
WBGene00016530,950,948-952
WBGene00016535,120,60-181
WBGene00045210,120,60-181
WBGene00016915,120,60-181
WBGene00016916,120,60-181
WBGene00019847,120,60-181
WBGene00044177,120,60-181
WBGene00016512,120,60-181
WBGene00022668,120,60-181
WBGene00022666,120,60-181
WBGene00004999,492,241-743
WBGene00020103,492,241-743
WBGene00020102,492,241-743
WBGene00020101,492,241-743
WBGene00006452,492,241-743
WBGene00020105,492,241-743
WBGene00016634,492,241-743
WBGene00019167,492,241-743
WBGene00044295,492,241-743
WBGene00045495,492,241-743
WBGene00008691,492,241-743
WBGene00007345,492,241-743
WBGene00007344,492,241-743
WBGene00007933,492,241-743
WBGene00004108,492,241-743
WBGene00011770,492,241-743
WBGene00008261,492,241-743
WBGene00008260,492,241-743
WBGene00000017,492,241-743
WBGene00000015,120,60-181
WBGene00000016,120,60-181
WBGene00000014,120,60-181
WBGene00012634,120,60-181
WBGene00006174,120,60-181
WBGene00006176,120,60-181
WBGene00006175,120,60-181
WBGene00045386,120,60-181
WBGene00011990,120,60-181
WBGene00013830,39,19-60
WBGene00004739,39,19-60
WBGene00009726,1714,1660-1768
WBGene00009725,1714,1660-1768
WBGene00011822,1714,1660-1768
WBGene00003854,810,797-824
WBGene00011823,810,797-824
WBGene00023492,810,797-824
WBGene00016429,810,797-824
WBGene00019755,810,797-824
WBGene00022590,120,60-181
WBGene00015766,120,60-181
WBGene00017767,120,60-181
WBGene00044539,120,60-181
WBGene00019601,120,60-181
WBGene00018427,120,60-181
WBGene00045305,120,60-181
WBGene00005297,120,60-181
WBGene00017836,120,60-181
WBGene00044803,120,60-181
WBGene00015423,120,60-181
WBGene00005094,120,60-181
WBGene00015421,120,60-181
WBGene00015427,120,60-181
WBGene00021632,120,60-181
WBGene00020266,120,60-181
WBGene00017536,120,60-181
WBGene00017537,39,19-60
WBGene00020394,39,19-60
WBGene00022267,39,19-60
WBGene00021066,120,60-181
WBGene00006237,120,60-181
WBGene00021068,120,60-181
WBGene00017964,120,60-181
WBGene00018406,120,60-181
WBGene00020893,120,60-181
WBGene00009460,120,60-181
WBGene00001581,120,60-181
WBGene00019017,120,60-181
WBGene00020274,120,60-181
WBGene00022646,1488,1480-1496
WBGene00020912,1488,1480-1496
WBGene00018489,1488,1480-1496
WBGene00018492,120,60-181
WBGene00017977,120,60-181
WBGene00019449,120,60-181
WBGene00019373,492,241-743
WBGene00044088,120,60-181
WBGene00019849,120,60-181
WBGene00013490,120,60-181
WBGene00005103,39,19-60
WBGene00005108,39,19-60
WBGene00005104,39,19-60
WBGene00005109,39,19-60
WBGene00005107,39,19-60
WBGene00005106,39,19-60
WBGene00005105,39,19-60
WBGene00012310,120,60-181
WBGene00013491,120,60-181
WBGene00008817,120,60-181
WBGene00006131,120,60-181
WBGene00006128,120,60-181
WBGene00006129,120,60-181
WBGene00006130,120,60-181
WBGene00014195,39,19-60
WBGene00044681,120,60-181
WBGene00020760,120,60-181
WBGene00015257,120,60-181
WBGene00015199,120,60-181
WBGene00021195,120,60-181
WBGene00005404,39,19-60
WBGene00005411,39,19-60
WBGene00009222,39,19-60
WBGene00009225,39,19-60
WBGene00017267,120,60-181
WBGene00017270,120,60-181
WBGene00012522,120,60-181
WBGene00012521,120,60-181
WBGene00044780,120,60-181
WBGene00009089,39,19-60
WBGene00001448,39,19-60
WBGene00019149,39,19-60
WBGene00020137,39,19-60
WBGene00017515,950,948-952
WBGene00001068,950,948-952
WBGene00017257,950,948-952
WBGene00003221,950,948-952
WBGene00004998,950,948-952
WBGene00018226,950,948-952
WBGene00022542,950,948-952
WBGene00018292,950,948-952
WBGene00015671,950,948-952
WBGene00015670,950,948-952
WBGene00018483,120,60-181
WBGene00018482,120,60-181
WBGene00009186,120,60-181
WBGene00022441,120,60-181
WBGene00022443,120,60-181
WBGene00022444,120,60-181
WBGene00007334,120,60-181
WBGene00010764,120,60-181
WBGene00015489,120,60-181
WBGene00009147,120,60-181
WBGene00007633,120,60-181
WBGene00012005,120,60-181
WBGene00007421,120,60-181
WBGene00015516,987,952-1023
WBGene00011978,120,60-181
WBGene00011977,120,60-181
WBGene00009716,120,60-181
WBGene00009715,120,60-181
WBGene00007685,120,60-181
WBGene00004105,120,60-181
WBGene00011887,120,60-181
WBGene00011885,120,60-181
WBGene00007180,120,60-181
WBGene00009779,120,60-181
WBGene00009778,120,60-181
WBGene00009785,120,60-181
WBGene00009784,120,60-181
WBGene00008558,120,60-181
WBGene00013173,120,60-181
WBGene00019188,120,60-181
WBGene00077769,120,60-181
WBGene00008216,120,60-181
WBGene00012216,120,60-181
WBGene00010771,120,60-181
WBGene00009359,120,60-181
WBGene00012454,120,60-181
WBGene00008696,120,60-181
WBGene00045364,120,60-181
WBGene00044892,120,60-181
WBGene00006070,120,60-181
WBGene00006232,39,19-60
WBGene00009774,39,19-60
WBGene00005702,120,60-181
WBGene00005701,120,60-181
WBGene00005700,120,60-181
WBGene00009770,120,60-181
WBGene00009769,120,60-181
WBGene00010258,120,60-181
WBGene00010256,120,60-181
WBGene00006231,120,60-181
WBGene00013964,120,60-181
WBGene00011533,120,60-181
WBGene00011534,120,60-181
WBGene00011535,120,60-181
WBGene00000673,987,952-1023
WBGene00000654,9,0-19
WBGene00000746,987,952-1023
WBGene00000603,987,952-1023
WBGene00000622,987,952-1023
WBGene00000657,987,952-1023
WBGene00000630,987,952-1023
WBGene00000754,987,952-1023
WBGene00000677,9,0-19
WBGene00000722,987,952-1023
WBGene00000753,987,952-1023
WBGene00000739,987,952-1023
WBGene00000634,987,952-1023
WBGene00000690,987,952-1023
WBGene00000724,987,952-1023
WBGene00000685,9,0-19
WBGene00000705,987,952-1023
WBGene00000527,987,952-1023
WBGene00000659,987,952-1023
WBGene00000697,987,952-1023
WBGene00000691,987,952-1023
WBGene00004394,987,952-1023
WBGene00000593,9,0-19
WBGene00000696,987,952-1023
WBGene00000756,987,952-1023
WBGene00000594,987,952-1023
WBGene00000682,9,0-19
WBGene00000699,9,0-19
WBGene00000679,9,0-19
WBGene00000736,987,952-1023
WBGene00000618,987,952-1023
WBGene00000615,987,952-1023
WBGene00000748,987,952-1023
WBGene00000694,987,952-1023
WBGene00000747,987,952-1023
WBGene00000692,987,952-1023
WBGene00000667,987,952-1023
WBGene00000669,987,952-1023
WBGene00000707,987,952-1023
WBGene00000668,987,952-1023
WBGene00000670,987,952-1023
WBGene00000666,987,952-1023
WBGene00000734,987,952-1023
WBGene00000735,987,952-1023
WBGene00000730,987,952-1023
WBGene00000256,987,952-1023
WBGene00000728,987,952-1023
WBGene00000727,987,952-1023
WBGene00000758,987,952-1023
WBGene00000621,987,952-1023
WBGene00001075,987,952-1023
WBGene00000629,987,952-1023
WBGene00000639,987,952-1023
WBGene00000689,987,952-1023
WBGene00000636,987,952-1023
WBGene00000674,987,952-1023
WBGene00000708,9,0-19
WBGene00000715,987,952-1023
WBGene00000716,987,952-1023
WBGene00000613,987,952-1023
WBGene00000745,987,952-1023
