ensembl_id,gene_age,gene_Interval
ENSXETG00000006432,454,435-473
ENSXETG00000006407,454,435-473
ENSXETG00000009014,544,473-615
ENSXETG00000005654,645,615-676
ENSXETG00000007802,680,676-684
ENSXETG00000007854,>4290,>4290
ENSXETG00000008006,>4290,>4290
ENSXETG00000008661,987,952-1023
ENSXETG00000008643,987,952-1023
ENSXETG00000008288,987,952-1023
ENSXETG00000008324,544,473-615
ENSXETG00000008333,544,473-615
ENSXETG00000008464,544,473-615
ENSXETG00000001963,987,952-1023
ENSXETG00000020935,886,824-948
ENSXETG00000006564,987,952-1023
ENSXETG00000001909,987,952-1023
ENSXETG00000012923,1714,1660-1768
ENSXETG00000018888,645,615-676
ENSXETG00000017843,645,615-676
ENSXETG00000020169,987,952-1023
ENSXETG00000015887,>4290,>4290
ENSXETG00000004989,645,615-676
ENSXETG00000007028,1064,1023-1105
ENSXETG00000006814,987,952-1023
ENSXETG00000003853,987,952-1023
ENSXETG00000004120,1578,1496-1660
ENSXETG00000003628,1578,1496-1660
ENSXETG00000017713,>4290,>4290
ENSXETG00000000596,>4290,>4290
ENSXETG00000013859,1488,1480-1496
ENSXETG00000013908,680,676-684
ENSXETG00000013952,680,676-684
ENSXETG00000011766,680,676-684
ENSXETG00000015001,950,948-952
ENSXETG00000015333,950,948-952
ENSXETG00000007010,950,948-952
ENSXETG00000007069,950,948-952
ENSXETG00000015051,950,948-952
ENSXETG00000015094,950,948-952
ENSXETG00000014389,645,615-676
ENSXETG00000000629,645,615-676
ENSXETG00000014310,987,952-1023
ENSXETG00000014323,987,952-1023
ENSXETG00000014296,176,0-352
ENSXETG00000001087,645,615-676
ENSXETG00000014271,645,615-676
ENSXETG00000020582,645,615-676
ENSXETG00000014026,645,615-676
ENSXETG00000014815,382,352-413
ENSXETG00000014864,382,352-413
ENSXETG00000011256,987,952-1023
ENSXETG00000016789,987,952-1023
ENSXETG00000015359,987,952-1023
ENSXETG00000005444,424,413-435
ENSXETG00000005849,424,413-435
ENSXETG00000010842,454,435-473
ENSXETG00000004059,424,413-435
ENSXETG00000004128,424,413-435
ENSXETG00000004233,382,352-413
ENSXETG00000013990,454,435-473
ENSXETG00000010293,382,352-413
ENSXETG00000005276,886,824-948
ENSXETG00000000714,1714,1660-1768
ENSXETG00000000377,1714,1660-1768
ENSXETG00000000919,645,615-676
ENSXETG00000002881,382,352-413
ENSXETG00000020568,382,352-413
ENSXETG00000021369,>4290,>4290
ENSXETG00000018321,950,948-952
ENSXETG00000016692,645,615-676
ENSXETG00000016772,645,615-676
ENSXETG00000007567,645,615-676
ENSXETG00000008777,987,952-1023
ENSXETG00000005960,987,952-1023
ENSXETG00000013217,544,473-615
ENSXETG00000013196,>4290,>4290
ENSXETG00000013199,>4290,>4290
ENSXETG00000010434,987,952-1023
ENSXETG00000019795,1714,1660-1768
ENSXETG00000008458,680,676-684
ENSXETG00000005108,680,676-684
ENSXETG00000021126,>4290,>4290
ENSXETG00000005788,645,615-676
ENSXETG00000020699,>4290,>4290
ENSXETG00000001829,382,352-413
ENSXETG00000006653,645,615-676
ENSXETG00000002546,645,615-676
ENSXETG00000018795,544,473-615
ENSXETG00000003193,680,676-684
ENSXETG00000011597,454,435-473
ENSXETG00000002566,1934,1768-2101
ENSXETG00000014854,1934,1768-2101
ENSXETG00000018031,987,952-1023
ENSXETG00000010570,454,435-473
ENSXETG00000010562,454,435-473
ENSXETG00000005238,1934,1768-2101
ENSXETG00000006472,1934,1768-2101
ENSXETG00000017389,382,352-413
ENSXETG00000019295,544,473-615
ENSXETG00000003952,544,473-615
ENSXETG00000001686,645,615-676
ENSXETG00000012366,680,676-684
ENSXETG00000012448,680,676-684
ENSXETG00000003228,382,352-413
ENSXETG00000003297,382,352-413
ENSXETG00000003271,382,352-413
ENSXETG00000020230,1714,1660-1768
ENSXETG00000006737,382,352-413
ENSXETG00000017283,454,435-473
ENSXETG00000010191,382,352-413
ENSXETG00000010133,424,413-435
ENSXETG00000006702,424,413-435
ENSXETG00000015679,424,413-435
ENSXETG00000014621,382,352-413
ENSXETG00000014682,382,352-413
ENSXETG00000014726,382,352-413
ENSXETG00000014671,382,352-413
ENSXETG00000003794,382,352-413
ENSXETG00000003785,382,352-413
ENSXETG00000017233,424,413-435
ENSXETG00000019594,424,413-435
ENSXETG00000018285,424,413-435
ENSXETG00000019039,424,413-435
ENSXETG00000019914,424,413-435
ENSXETG00000017920,424,413-435
ENSXETG00000017374,424,413-435
ENSXETG00000018727,424,413-435
ENSXETG00000018953,424,413-435
ENSXETG00000017589,424,413-435
ENSXETG00000020369,424,413-435
ENSXETG00000019844,424,413-435
ENSXETG00000019134,424,413-435
ENSXETG00000008848,424,413-435
ENSXETG00000013724,987,952-1023
ENSXETG00000013779,176,0-352
ENSXETG00000006676,382,352-413
ENSXETG00000001086,454,435-473
ENSXETG00000010062,424,413-435
ENSXETG00000010052,424,413-435
ENSXETG00000020693,382,352-413
ENSXETG00000006270,454,435-473
ENSXETG00000012551,680,676-684
ENSXETG00000008759,680,676-684
ENSXETG00000012941,544,473-615
ENSXETG00000013025,886,824-948
ENSXETG00000013032,886,824-948
ENSXETG00000013069,424,413-435
ENSXETG00000004863,382,352-413
ENSXETG00000001760,680,676-684
ENSXETG00000007144,680,676-684
ENSXETG00000011142,680,676-684
ENSXETG00000016608,680,676-684
ENSXETG00000000317,645,615-676
ENSXETG00000008388,950,948-952
ENSXETG00000012267,950,948-952
ENSXETG00000012695,544,473-615
ENSXETG00000008404,645,615-676
ENSXETG00000007900,645,615-676
ENSXETG00000015432,>4290,>4290
ENSXETG00000017653,>4290,>4290
ENSXETG00000020302,>4290,>4290
ENSXETG00000019206,1714,1660-1768
ENSXETG00000020511,645,615-676
ENSXETG00000008216,645,615-676
ENSXETG00000008332,645,615-676
ENSXETG00000017190,645,615-676
ENSXETG00000008782,987,952-1023
ENSXETG00000007966,>4290,>4290
ENSXETG00000007120,987,952-1023
ENSXETG00000012714,987,952-1023
ENSXETG00000013406,544,473-615
ENSXETG00000004905,544,473-615
ENSXETG00000004664,680,676-684
ENSXETG00000004710,987,952-1023
ENSXETG00000015380,950,948-952
ENSXETG00000000793,950,948-952
ENSXETG00000000464,544,473-615
ENSXETG00000000020,987,952-1023
ENSXETG00000005649,987,952-1023
ENSXETG00000005675,987,952-1023
ENSXETG00000019120,645,615-676
ENSXETG00000004168,645,615-676
ENSXETG00000004385,645,615-676
ENSXETG00000017141,1934,1768-2101
ENSXETG00000018969,1934,1768-2101
ENSXETG00000019953,1934,1768-2101
ENSXETG00000019954,>4290,>4290
ENSXETG00000019956,>4290,>4290
ENSXETG00000017167,454,435-473
ENSXETG00000000037,645,615-676
ENSXETG00000010437,645,615-676
ENSXETG00000018567,1934,1768-2101
ENSXETG00000015475,645,615-676
ENSXETG00000021084,680,676-684
ENSXETG00000017079,987,952-1023
ENSXETG00000010474,>4290,>4290
ENSXETG00000010495,>4290,>4290
ENSXETG00000010508,950,948-952
ENSXETG00000010514,987,952-1023
ENSXETG00000010522,950,948-952
ENSXETG00000010529,>4290,>4290
ENSXETG00000021373,>4290,>4290
ENSXETG00000019079,987,952-1023
ENSXETG00000002207,987,952-1023
ENSXETG00000010155,950,948-952
ENSXETG00000004042,1292,1105-1480
ENSXETG00000004978,645,615-676
ENSXETG00000020244,987,952-1023
ENSXETG00000017964,645,615-676
ENSXETG00000020685,950,948-952
ENSXETG00000000293,1292,1105-1480
ENSXETG00000000278,1292,1105-1480
ENSXETG00000016910,1292,1105-1480
ENSXETG00000002012,454,435-473
ENSXETG00000002853,1714,1660-1768
ENSXETG00000014056,987,952-1023
ENSXETG00000017077,1714,1660-1768
ENSXETG00000019721,1714,1660-1768
ENSXETG00000020371,1714,1660-1768
ENSXETG00000019716,1714,1660-1768
ENSXETG00000020538,1578,1496-1660
ENSXETG00000020763,1714,1660-1768
ENSXETG00000002230,1714,1660-1768
ENSXETG00000006454,544,473-615
ENSXETG00000014652,1934,1768-2101
ENSXETG00000000555,544,473-615
ENSXETG00000003516,544,473-615
ENSXETG00000010186,544,473-615
ENSXETG00000017623,454,435-473
ENSXETG00000021130,544,473-615
ENSXETG00000017828,544,473-615
ENSXETG00000020411,544,473-615
ENSXETG00000015752,950,948-952
ENSXETG00000009865,950,948-952
ENSXETG00000020461,>4290,>4290
ENSXETG00000002150,544,473-615
ENSXETG00000018620,1934,1768-2101
ENSXETG00000001936,>4290,>4290
ENSXETG00000007663,645,615-676
ENSXETG00000015656,645,615-676
ENSXETG00000002489,645,615-676
ENSXETG00000002495,645,615-676
ENSXETG00000017886,1714,1660-1768
ENSXETG00000019094,1714,1660-1768
ENSXETG00000002099,987,952-1023
ENSXETG00000020246,987,952-1023
ENSXETG00000000407,680,676-684
ENSXETG00000000351,680,676-684
ENSXETG00000006797,645,615-676
ENSXETG00000002341,645,615-676
ENSXETG00000010626,680,676-684
ENSXETG00000011877,680,676-684
ENSXETG00000011325,>4290,>4290
ENSXETG00000015920,987,952-1023
ENSXETG00000013835,645,615-676
ENSXETG00000013318,645,615-676
ENSXETG00000007614,645,615-676
ENSXETG00000008338,645,615-676
ENSXETG00000008348,950,948-952
ENSXETG00000018872,1578,1496-1660
ENSXETG00000013850,645,615-676
ENSXETG00000000854,645,615-676
ENSXETG00000021276,1064,1023-1105
ENSXETG00000006919,645,615-676
ENSXETG00000007269,645,615-676
ENSXETG00000019846,680,676-684
ENSXETG00000000741,680,676-684
ENSXETG00000005544,544,473-615
ENSXETG00000000800,544,473-615
ENSXETG00000005585,544,473-615
ENSXETG00000019467,544,473-615
ENSXETG00000000702,176,0-352
ENSXETG00000016760,680,676-684
ENSXETG00000000512,544,473-615
ENSXETG00000018718,680,676-684
ENSXETG00000019012,680,676-684
ENSXETG00000000818,987,952-1023
ENSXETG00000000774,987,952-1023
ENSXETG00000000762,987,952-1023
ENSXETG00000007838,987,952-1023
ENSXETG00000007850,645,615-676
ENSXETG00000007853,544,473-615
ENSXETG00000011967,544,473-615
ENSXETG00000000297,886,824-948
ENSXETG00000013179,680,676-684
ENSXETG00000013167,680,676-684
ENSXETG00000001654,680,676-684
ENSXETG00000006254,987,952-1023
ENSXETG00000013129,987,952-1023
ENSXETG00000013062,544,473-615
ENSXETG00000013004,544,473-615
ENSXETG00000012957,645,615-676
ENSXETG00000012915,645,615-676
ENSXETG00000012904,645,615-676
ENSXETG00000012748,>4290,>4290
ENSXETG00000012884,>4290,>4290
ENSXETG00000012534,>4290,>4290
ENSXETG00000012502,>4290,>4290
ENSXETG00000019843,645,615-676
ENSXETG00000017495,645,615-676
ENSXETG00000018243,987,952-1023
ENSXETG00000013700,987,952-1023
ENSXETG00000002210,680,676-684
ENSXETG00000002221,680,676-684
ENSXETG00000002201,680,676-684
ENSXETG00000018560,645,615-676
ENSXETG00000020974,987,952-1023
ENSXETG00000019411,1488,1480-1496
ENSXETG00000019413,987,952-1023
ENSXETG00000017432,680,676-684
ENSXETG00000019033,680,676-684
ENSXETG00000020474,680,676-684
ENSXETG00000017663,680,676-684
ENSXETG00000017655,680,676-684
ENSXETG00000018274,680,676-684
ENSXETG00000017098,680,676-684
ENSXETG00000018055,680,676-684
ENSXETG00000005441,987,952-1023
ENSXETG00000005400,>4290,>4290
ENSXETG00000005365,645,615-676
ENSXETG00000005270,645,615-676
ENSXETG00000001726,645,615-676
ENSXETG00000005742,645,615-676
ENSXETG00000020128,1934,1768-2101
ENSXETG00000017795,680,676-684
ENSXETG00000009432,680,676-684
ENSXETG00000017790,645,615-676
ENSXETG00000009452,645,615-676
ENSXETG00000017783,886,824-948
ENSXETG00000019591,645,615-676
ENSXETG00000021015,1578,1496-1660
ENSXETG00000003528,1578,1496-1660
ENSXETG00000003507,1578,1496-1660
ENSXETG00000018839,1578,1496-1660
ENSXETG00000016584,680,676-684
ENSXETG00000016785,886,824-948
ENSXETG00000020334,544,473-615
ENSXETG00000021182,810,797-824
ENSXETG00000017916,645,615-676
ENSXETG00000019298,645,615-676
ENSXETG00000017055,645,615-676
ENSXETG00000019504,>4290,>4290
ENSXETG00000017599,886,824-948
ENSXETG00000020000,645,615-676
ENSXETG00000003465,987,952-1023
ENSXETG00000003479,950,948-952
ENSXETG00000003049,>4290,>4290
ENSXETG00000008869,>4290,>4290
ENSXETG00000018721,950,948-952
ENSXETG00000020248,950,948-952
ENSXETG00000018782,544,473-615
ENSXETG00000016914,680,676-684
ENSXETG00000019337,680,676-684
ENSXETG00000020833,>4290,>4290
ENSXETG00000020660,886,824-948
ENSXETG00000017234,1934,1768-2101
ENSXETG00000018801,1934,1768-2101
ENSXETG00000019052,544,473-615
ENSXETG00000012057,>4290,>4290
ENSXETG00000012059,680,676-684
ENSXETG00000001279,680,676-684
ENSXETG00000001267,454,435-473
ENSXETG00000003224,454,435-473
ENSXETG00000009777,810,797-824
ENSXETG00000009754,680,676-684
ENSXETG00000009638,680,676-684
ENSXETG00000008287,680,676-684
ENSXETG00000004014,1714,1660-1768
ENSXETG00000008863,>4290,>4290
ENSXETG00000013761,>4290,>4290
ENSXETG00000013842,>4290,>4290
ENSXETG00000007368,>4290,>4290
ENSXETG00000011285,1934,1768-2101
ENSXETG00000010856,>4290,>4290
ENSXETG00000019174,645,615-676
ENSXETG00000012286,645,615-676
ENSXETG00000001551,645,615-676
ENSXETG00000016780,645,615-676
ENSXETG00000007739,645,615-676
ENSXETG00000014683,680,676-684
ENSXETG00000005619,680,676-684
ENSXETG00000014711,987,952-1023
ENSXETG00000004792,1578,1496-1660
ENSXETG00000005951,680,676-684
ENSXETG00000018792,645,615-676
ENSXETG00000021365,1578,1496-1660
ENSXETG00000019571,1578,1496-1660
ENSXETG00000018901,950,948-952
ENSXETG00000018601,950,948-952
ENSXETG00000018734,>4290,>4290
ENSXETG00000017071,987,952-1023
ENSXETG00000014550,987,952-1023
ENSXETG00000007624,987,952-1023
ENSXETG00000007696,987,952-1023
ENSXETG00000011564,987,952-1023
ENSXETG00000007108,987,952-1023
ENSXETG00000011465,645,615-676
ENSXETG00000012064,950,948-952
ENSXETG00000016160,950,948-952
ENSXETG00000012067,950,948-952
ENSXETG00000003377,544,473-615
ENSXETG00000009496,680,676-684
ENSXETG00000009235,680,676-684
ENSXETG00000014083,680,676-684
ENSXETG00000014099,680,676-684
ENSXETG00000019646,680,676-684
ENSXETG00000013522,950,948-952
ENSXETG00000021412,987,952-1023
ENSXETG00000012542,1578,1496-1660
ENSXETG00000006458,1578,1496-1660
ENSXETG00000006222,544,473-615
ENSXETG00000006172,544,473-615
ENSXETG00000005934,950,948-952
ENSXETG00000005898,950,948-952
ENSXETG00000005851,950,948-952
ENSXETG00000005822,>4290,>4290
ENSXETG00000005809,645,615-676
ENSXETG00000005752,1934,1768-2101
ENSXETG00000013628,1714,1660-1768
ENSXETG00000012979,1714,1660-1768
ENSXETG00000012958,1714,1660-1768
ENSXETG00000013623,>4290,>4290
ENSXETG00000013175,1064,1023-1105
ENSXETG00000013112,454,435-473
ENSXETG00000013142,454,435-473
ENSXETG00000011524,454,435-473
ENSXETG00000011535,382,352-413
ENSXETG00000013739,987,952-1023
ENSXETG00000011482,645,615-676
ENSXETG00000013186,454,435-473
ENSXETG00000014131,>4290,>4290
ENSXETG00000004084,>4290,>4290
ENSXETG00000002683,544,473-615
ENSXETG00000012306,544,473-615
ENSXETG00000020354,987,952-1023
ENSXETG00000017346,1714,1660-1768
ENSXETG00000018297,680,676-684
ENSXETG00000011977,645,615-676
ENSXETG00000001992,810,797-824
ENSXETG00000001986,645,615-676
ENSXETG00000006997,680,676-684
ENSXETG00000006880,680,676-684
ENSXETG00000020205,645,615-676
