"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
6.05304499415944e-08,88,708,1.96687048558964,"Transferase complex "," http://amigo.geneontology.org/amigo/term/GO:1990234"," Kctd10  Fbxo9  Paf1  Dlst  Gtf2h1  Pole  Prpf31  Cbx5  Ccnt1  Tbp  Brca1  Tada2a  Sirt1  Smc6  Cdc27  Psmc5  Ccnk  Naa35  Ercc8  Dad1  Dcaf13  Sharpin  Fbxl6  Atg3  Naa50  Gtf2e1  Prkn  Wdr4  Spsb3  Anapc11  Polr3a  Crcp  Dcaf6  Acvr1  Anapc2  Atg13  Polr3f  Gid8  Rprd1b  Cks1b  Polr3c  Pole3  Cdk5  Fbxo44  Tada2b  Polr2b  Brap  Phf14  Polr1d  Rnf40  Brcc3  Asb12  Cul4a  Dcun1d5  Atg12  Cnppd1  Fbxl8  Gtf2h5  Polr3g  Polr1h  Phkb  Anapc10  Taf6  Trmt6  Ranbp10  Dtl  Fbxo8  Polr2l  Dcun1d2  Taf5l  Ankib1  Snrpd2  Fbxo2  Lrrc29  Rnf31  Cd3eap  Socs4  Fbxl13  Tada3  Smcr8  Polr1a  Babam2  Rbbp4  Fbh1  Trp53  Nsmce2  Rnf14  Cdc26"
9.80081138018807e-08,30,136,3.49066921072226,"Centriole "," http://amigo.geneontology.org/amigo/term/GO:0005814"," Cep290  Tubd1  Cby1  Cep89  Ift140  Sdccag8  Aurka  Kif24  Cetn2  Cntrob  2700049A03Rik  Tubg1  Cep19  Ccdc92  Mphosph9  Cep44  Saxo2  Nubp2  Cep104  Cchcr1  Tssk2  Neurl4  Cep170  Sclt1  Cep128  Cenpj  Ccdc146  Ccdc78  Cep76  Hspa1a"
5.58459646352077e-07,38,216,2.78391643225504,"Protein-DNA complex "," http://amigo.geneontology.org/amigo/term/GO:0032993"," Rpa1  Tbp  H2bc4  Slf1  Glyr1  Prkdc  Mcm4  Gtf2e1  Nfya  Gins1  Terf2ip  Acd  H2bc1  H2bc8  H2ac1  H2bc12  H2ac15  H2ac21  H2bc21  H2ac20  H2bc7  H2ac6  H2ac8  H2bc11  H2ac11  H2ac12  H2bc24  H2bc23  H2bc22  H2ac22  H2ac7  H2ac13  H2ac23  H2bc13  H2ac24  H2bc15  H3c7  H2bc9"
1.43028693119483e-06,74,599,1.95493015785803,"Centrosome "," http://amigo.geneontology.org/amigo/term/GO:0005813"," Ift46  Plag1  Tbccd1  Dlst  Pard6a  Ttll5  Cluap1  Il17rb  Brca1  Nek8  Cep95  Cep290  Hmmr  Cdc27  Atp6v1d  Slf1  Ska3  Hmbox1  Cct5  Dcaf13  Hsf1  Sncg  Cep89  Ift140  Arl3  Lrrc45  Obsl1  Sdccag8  Mastl  Usp20  Ssna1  Harbi1  Aurka  Ift80  Rita1  Cib1  Dctn5  Pqbp1  Cetn2  Wrn  Nudt21  Cep57  Trip4  Cntrob  Mzt1  Rpgrip1l  Zbtb1  2700049A03Rik  Tubg1  Sppl2b  Cep19  Apex1  Ccdc38  Dtl  Ccdc92  Cep44  Nubp2  Ubn1  Hepacam2  Gen1  Cep170  Txndc9  Trp53  Sclt1  Dnai1  Hspb11  Cenpj  Ubr4  Numa1  Zfyve26  Mfap1a  1700029J07Rik  Cep76  Hspa1a"
1.53916281999549e-06,45,293,2.43036354603188,"Chromosomal region "," http://amigo.geneontology.org/amigo/term/GO:0098687"," Hnrnpa2b1  Cbx5  Tex14  Nudcd2  Ska2  Smc6  Cenpp  Ska3  Hmbox1  Smc1b  Hsf1  Cenpx  Nabp2  Cenpl  Terb2  Orc1  Polr2b  Kntc1  Chek2  Mad1l1  Lrwd1  Dctn5  Wrn  Cenpn  Zwilch  Terf2ip  Recql4  Atm  Smc4  Sirt6  Ncapd3  Nup37  Wdhd1  Acd  Ss18l1  Ppp1r10  Ppp1ca  Smc1a  Wrap53  Gpatch11  Xrcc1  Kdm4d  Nsmce2  Nsl1  Nup98"
1.53916281999549e-06,41,254,2.55432697099571,"Mitochondrial protein-containing complex "," http://amigo.geneontology.org/amigo/term/GO:0098798"," Sdhd  Mrpl10  Mrpl2  Phb2  Mrpl49  Timm23  Ndufa2  Mrpl32  Ndufa1  Timm9  Mrpl57  Smdt1  Mrpl40  Ndufa5  Ndufv3  Mrps18b  Hadha  Atp5c1  Ndufb3  Mrpl30  Ndufa8  Mrps5  Mrpl37  Ndufa4  Mrpl51  Timm17b  Atp5h  Mrpl41  Wdr93  Mrps27  Immp1l  Mrpl50  Uqcrq  Mrps12  2810006K23Rik  Sdhc  Hadhb  Uqcr10  Uqcrh  Atp5md  Apoo"
4.27046230750854e-06,22,95,3.66459027315123,"Nuclear DNA-directed RNA polymerase complex "," http://amigo.geneontology.org/amigo/term/GO:0055029"," Paf1  Gtf2h1  Tbp  Psmc5  Gtf2e1  Polr3a  Crcp  Polr3f  Rprd1b  Polr3c  Polr2b  Polr1d  Gtf2h5  Polr3g  Polr1h  Taf6  Polr2l  Taf5l  Cd3eap  Tada3  Polr1a  Trp53"
4.92339027228595e-06,22,96,3.62641745780591,"DNA-directed RNA polymerase complex "," http://amigo.geneontology.org/amigo/term/GO:0000428"," Paf1  Gtf2h1  Tbp  Psmc5  Gtf2e1  Polr3a  Crcp  Polr3f  Rprd1b  Polr3c  Polr2b  Polr1d  Gtf2h5  Polr3g  Polr1h  Taf6  Polr2l  Taf5l  Cd3eap  Tada3  Polr1a  Trp53"
5.28285825627726e-06,86,763,1.78361149360453,"Nuclear body "," http://amigo.geneontology.org/amigo/term/GO:0016604"," Rpa1  Sf3a1  Dbf4  Top3a  Plag1  Cwc15  Hnrnpa2b1  Osgep  Prpf31  Cbx5  Sptbn4  Ehmt2  Sqstm1  Mtrex  Nbr1  Brca1  Rpain  Sart3  Sirt1  Smc6  Ddx42  Eftud2  Polk  Phf7  Hmbox1  Cby1  Hsf1  Hira  Eaf2  Son  Sympk  Prkn  Srsf7  Nelfe  Ik  Alyref  Tepsin  Yme1l1  Toe1  Yars  Park7  Chek2  Mbd4  Pqbp1  Wrn  Nudt21  Dnaaf1  Mau2  Sprtn  Trip4  Topbp1  Npat  Terf2ip  Zbtb1  Fancd2  Smc4  Polr3g  Tdp2  Apex1  Aagab  Ints7  Fam76b  Acd  Cdc40  Taf5l  Ss18l1  Gpatch2  Ppp1r10  Ubn1  S100pbp  Wrap53  Safb2  Fam118b  Fto  Inca1  Trp53  Nsmce2  Stk19  Phf5a  Nsl1  Nup98  Prpf4  Srp54a  Snrnp40  Hspa1a  Scnm1"
7.91618483015034e-06,22,99,3.51652601969058,"RNA polymerase complex "," http://amigo.geneontology.org/amigo/term/GO:0030880"," Paf1  Gtf2h1  Tbp  Psmc5  Gtf2e1  Polr3a  Crcp  Polr3f  Rprd1b  Polr3c  Polr2b  Polr1d  Gtf2h5  Polr3g  Polr1h  Taf6  Polr2l  Taf5l  Cd3eap  Tada3  Polr1a  Trp53"
1.42068411892406e-05,79,699,1.78844778254649,"Mitochondrial envelope "," http://amigo.geneontology.org/amigo/term/GO:0005740"," Sdhd  Fkbp10  Fam162a  Phb2  Timm23  Ndufa2  Rnf5  Chdh  Ndufa1  Nbr1  Mdh2  Wasf1  Rtn4ip1  Rps6kb1  Cox11  Timm9  Slc25a29  Nln  Glud1  Slc25a32  Smdt1  Cep89  Ndufa5  Prkn  Slc25a27  Ndufv3  Sfxn2  Asl  Hadha  Atp5c1  Higd2a  Fastkd2  Ndufb3  Bcs1l  Srgap2  Mpc2  Yme1l1  Crat  Ndufa8  Ndufaf5  Park7  Triap1  Ndufa4  Tmem126b  Timm17b  Abcd1  Ccs  Chchd4  Atp5h  Noa1  Timm8b  Atpsckmt  Wdr93  Tmem135  Ppp1r15a  Gfer  Chchd7  Ttc19  Immp1l  Uqcrq  Tst  Dusp18  Slc25a47  Slc25a40  Dmac2l  Sdhc  Hadhb  Uqcr10  Uqcrh  mt-Nd6  mt-Cytb  Sco1  Tmem256  Atp5md  Mpst  Apoo  Pet100  Cmc4  Acad11"
1.98715913361587e-05,70,600,1.84617616033755,"Chromatin "," http://amigo.geneontology.org/amigo/term/GO:0000785"," Nr1h3  Paf1  Hnrnpa2b1  Trim28  Tfpt  Cbx5  Ehmt2  Tbp  H2bc4  Uchl5  Sirt1  Slf1  Parg  Nufip1  Glyr1  Hsf1  Hira  Wdr76  Tti1  Park7  Dffb  Lrwd1  Cbx3  Rad51ap1  Rnf40  Mau2  Sprtn  Ttc37  Sirt6  Ncapd3  Parpbp  Rsf1  Rbmxl1  Bud31  Ss18l1  Ppp1r10  Smcr8  H2bc1  Xrcc1  Kdm4d  Setd3  Rbbp4  H2bc8  Fbh1  Trp53  H2ac1  Exosc5  H2bc12  H2ac15  H2ac21  H2bc21  H2ac20  H2bc7  H2ac6  H2ac8  H2bc11  H2ac11  H2ac12  H2bc24  H2bc23  H2bc22  H2ac22  H2ac7  H2ac13  H2ac23  H2bc13  H2ac24  H2bc15  H3c7  H2bc9"
2.89518618170507e-05,55,436,1.99619309603995,"Mitochondrial inner membrane "," http://amigo.geneontology.org/amigo/term/GO:0005743"," Sdhd  Phb2  Timm23  Ndufa2  Chdh  Ndufa1  Mdh2  Cox11  Timm9  Slc25a29  Glud1  Slc25a32  Smdt1  Ndufa5  Ndufv3  Sfxn2  Hadha  Atp5c1  Higd2a  Fastkd2  Ndufb3  Bcs1l  Srgap2  Mpc2  Yme1l1  Crat  Ndufa8  Ndufaf5  Ndufa4  Timm17b  Atp5h  Noa1  Timm8b  Atpsckmt  Wdr93  Ttc19  Immp1l  Uqcrq  Tst  Dusp18  Slc25a47  Slc25a40  Dmac2l  Sdhc  Hadhb  Uqcr10  Uqcrh  mt-Nd6  mt-Cytb  Sco1  Tmem256  Atp5md  Mpst  Apoo  Pet100"
3.18772332535642e-05,60,494,1.9219879054989,"Organelle inner membrane "," http://amigo.geneontology.org/amigo/term/GO:0019866"," Sdhd  Phb2  Timm23  Ndufa2  Chdh  Ndufa1  Mdh2  Sirt1  Cox11  Timm9  Slc25a29  Glud1  Slc25a32  Smdt1  P2rx6  Ndufa5  Ndufv3  Sfxn2  Hadha  Atp5c1  Higd2a  Fastkd2  Ndufb3  Unc50  Bcs1l  Srgap2  Mpc2  Yme1l1  Crat  Ndufa8  Terb2  Ndufaf5  Ndufa4  Tmem43  Timm17b  Atp5h  Noa1  Timm8b  Atpsckmt  Wdr93  Ttc19  Immp1l  Uqcrq  Tst  Dusp18  Slc25a47  Slc25a40  Dmac2l  Sdhc  Hadhb  Uqcr10  Uqcrh  mt-Nd6  mt-Cytb  Sco1  Tmem256  Atp5md  Mpst  Apoo  Pet100"
4.19141937903572e-05,36,240,2.37365506329114,"Condensed chromosome "," http://amigo.geneontology.org/amigo/term/GO:0000793"," Chmp1a  Rpa1  P3h4  Ncaph2  Cbx5  Tex14  Brca1  Nudcd2  Ska2  Smc6  Ska3  Rad1  Smc1b  Hsf1  Cenpx  Kntc1  Mad1l1  Lrwd1  Dctn5  Cenpn  Zwilch  Mlh1  Topbp1  Fancd2  Ncapd3  Tubg1  Nup37  Ncapd2  Rad9b  Ss18l1  Smc1a  Gpatch11  Nsmce2  Nsl1  Nup98  Ccnb1ip1"
4.78981718857653e-05,30,183,2.594158539116,"Spliceosomal complex "," http://amigo.geneontology.org/amigo/term/GO:0005681"," Sf3a1  Snrnp200  Cwc15  Hnrnpa2b1  Prpf31  Zmat5  Sugp1  Mtrex  Xab2  Ddx5  Eftud2  Ik  Alyref  BC005624  Txnl4b  Lsm3  Lsm7  Rnf113a1  Rbmxl1  Dhx38  Cdc40  Bud31  Snrpd2  Hnrnpa1  Snip1  Phf5a  Prpf38a  Prpf4  Mfap1a  Snrnp40"
8.88980363470397e-05,21,107,3.10571690524074,"Chromosome, telomeric region "," http://amigo.geneontology.org/amigo/term/GO:0000781"," Hnrnpa2b1  Cbx5  Smc6  Hmbox1  Nabp2  Terb2  Orc1  Polr2b  Chek2  Lrwd1  Wrn  Terf2ip  Recql4  Atm  Sirt6  Acd  Ppp1r10  Ppp1ca  Wrap53  Xrcc1  Nsmce2"
8.88980363470397e-05,19,90,3.34069971870605,"U2-type spliceosomal complex "," http://amigo.geneontology.org/amigo/term/GO:0005684"," Sf3a1  Snrnp200  Cwc15  Prpf31  Xab2  Eftud2  Ik  Lsm3  Lsm7  Rnf113a1  Cdc40  Bud31  Snrpd2  Snip1  Phf5a  Prpf38a  Prpf4  Mfap1a  Snrnp40"
